index,title,type,release_year,primary_genre,platform,date_added,imdb_id,imdb_rating,imdb_votes,box_office_sales,production_cost
476,American Ultra,Movie,2015,Action & Adventure,Netflix,2021-07-10,tt3316948,6.1,"95,680","$14,440,985",N/A
477,Virgin River,TV Show,2021,Romantic TV Shows,Netflix,2021-07-09,tt9077530,7.4,"51,549",,
478,The Cook of Castamar,TV Show,2021,International TV Shows,Netflix,2021-07-09,tt12626014,7.4,"5,214",,
479,Ratchet and Clank,Movie,2016,Children & Family Movies,Netflix,2021-07-09,,,,,
480,Lethal Love,Movie,2021,Thrillers,Netflix,2021-07-09,tt14403532,4.4,284,N/A,N/A
481,Last Summer,Movie,2021,Dramas,Netflix,2021-07-09,tt13322702,8.0,"3,583",,
482,Lee Su-geun: The Sense Coach,Movie,2021,Stand-Up Comedy,Netflix,2021-07-09,tt14880280,4.3,44,N/A,N/A
483,How I Became a Superhero,Movie,2021,Action & Adventure,Netflix,2021-07-09,,,,,
484,How to Become a Tyrant,TV Show,2021,Docuseries,Netflix,2021-07-09,tt14832996,7.4,"11,311",,
485,Biohackers,TV Show,2021,International TV Shows,Netflix,2021-07-09,tt9849210,6.8,"11,312",,
486,Atypical,TV Show,2021,TV Comedies,Netflix,2021-07-09,tt6315640,8.2,"102,962",,
487,Finding Hubby,Movie,2020,Comedies,Netflix,2021-07-09,tt13540496,4.5,48,N/A,N/A
488,Fear Street Part 2: 1978,Movie,2021,Horror Movies,Netflix,2021-07-09,,,,,
489,Back to Q82,Movie,2017,Comedies,Netflix,2021-07-08,tt6225842,N/A,136,N/A,N/A
490,Elize Matsunaga: Once Upon a Crime,TV Show,2021,Crime TV Shows,Netflix,2021-07-08,tt14856998,5.9,"2,534",,
491,Home Again,Movie,2017,Comedies,Netflix,2021-07-08,tt5719700,5.8,"34,956","$27,020,284",N/A
492,RESIDENT EVIL: Infinite Darkness,TV Show,2021,Anime Series,Netflix,2021-07-08,tt13173144,5.8,"12,562",,
493,Rock the Kasbah,Movie,2015,Comedies,Netflix,2021-07-08,tt3164256,5.5,"12,751","$3,020,664",N/A
494,Midnight Sun,Movie,2018,Dramas,Netflix,2021-07-08,tt4799066,6.6,"36,072","$9,561,064",N/A
495,Tango With Me,Movie,2010,Dramas,Netflix,2021-07-07,tt1686795,6.3,47,N/A,N/A
496,Three Thieves,Movie,2019,Comedies,Netflix,2021-07-07,tt0017293,7.0,181,N/A,N/A
497,This Little Love Of Mine,Movie,2021,International Movies,Netflix,2021-07-07,tt12546872,5.4,"3,265",N/A,N/A
498,Therapy,Movie,2020,Dramas,Netflix,2021-07-07,tt5783382,5.2,341,N/A,N/A
499,The War Next-door,TV Show,2021,International TV Shows,Netflix,2021-07-07,tt14821886,5.7,528,,
500,Duck the Halls: A Mickey Mouse Christmas Special,Movie,2016,Animation,Disney+,2021-11-26,tt24580526,N/A,106,N/A,N/A
501,The Queen Family Singalong,Movie,2021,Musical,Disney+,2021-11-26,tt15716286,6.1,117,N/A,N/A
502,Ernest Saves Christmas,Movie,1988,Comedy,Disney+,2021-11-26,tt0095107,5.7,"12,858","$28,202,109",N/A
503,Ice Age: A Mammoth Christmas,Movie,2011,Animation,Disney+,2021-11-26,tt2100546,6.4,"11,247",N/A,N/A
504,The Beatles: Get Back,TV Show,2021,Docuseries,Disney+,2021-11-25,tt9735318,9.0,"27,899",,
505,Becoming Cousteau,Movie,2021,Biographical,Disney+,2021-11-24,tt10334438,7.1,"1,405","$231,687",N/A
506,Port Protection Alaska,TV Show,2015,Docuseries,Disney+,2021-11-24,,,,,
507,Secrets of the Zoo: Tampa,TV Show,2019,Animals & Nature,Disney+,2021-11-24,tt11708046,7.9,114,,
508,Hawkeye,TV Show,2021,Action-Adventure,Disney+,2021-11-24,tt10160804,7.5,"213,652",,
509,A Muppets Christmas: Letters To Santa,Movie,2008,Comedy,Disney+,2021-11-19,tt1292569,6.3,"2,501",N/A,N/A
510,Adventure Thru the Walt Disney Archives,Movie,2020,Documentary,Disney+,2021-11-19,tt15222206,7.2,164,N/A,N/A
511,Puppy for Hanukkah,Movie,2020,Comedy,Disney+,2021-11-19,tt13596276,N/A,N/A,N/A,N/A
512,The Pixar Story,Movie,2007,Documentary,Disney+,2021-11-19,tt1059955,7.7,"6,996",N/A,N/A
513,"Dr. Oakley, Yukon Vet",TV Show,2013,Action-Adventure,Disney+,2021-11-17,tt3593456,8.5,720,,
514,The Little Matchgirl,Movie,2006,Animation,Disney+,2021-11-12,tt0816562,7.8,"5,173",N/A,N/A
515,Paperman,Movie,2012,Animation,Disney+,2021-11-12,tt2388725,8.2,"35,152",N/A,N/A
516,Pixar 2021 Disney+ Day Special,Movie,2021,Movies,Disney+,2021-11-12,tt16026492,N/A,116,N/A,N/A
517,Tangled Ever After,Movie,2012,Animation,Disney+,2021-11-12,tt2112281,7.5,"18,933",N/A,N/A
518,The Ballad of Nessie,Movie,2011,Animation,Disney+,2021-11-12,tt1827536,6.9,"2,264",N/A,N/A
519,Tick Tock Tale,Movie,2010,Animation,Disney+,2021-11-12,tt1736313,7.3,"1,990",N/A,N/A
520,The Making of Happier Than Ever: A Love Letter to Los Angeles,Movie,2021,Concert Film,Disney+,2021-11-12,tt16022750,N/A,121,N/A,N/A
521,The Proud Family: Louder and Prouder,Movie,2021,Animation,Disney+,2021-11-12,tt11871764,3.1,"5,065",,
522,The Simpsons in Plusaversary,Movie,2021,Animation,Disney+,2021-11-12,tt15829632,5.1,"1,641",N/A,N/A
523,Obi-Wan Kenobi,Movie,2021,Action-Adventure,Disney+,2021-11-12,tt8466564,7.1,"227,296",,
524,Under the Helmet: The Legacy of Boba Fett,Movie,2021,Science Fiction,Disney+,2021-11-12,tt15715890,7.2,"1,674",N/A,N/A
525,Willow,Movie,2021,Action-Adventure,Disney+,2021-11-12,tt0096446,7.2,"129,152","$57,269,863",N/A
526,Olaf Presents,TV Show,2021,Animation,Disney+,2021-11-12,tt15475608,7.3,"3,722",,
527,Spin,Movie,2021,Coming of Age,Disney+,2021-11-12,tt0479164,7.8,"1,574",N/A,N/A
528,Marvel Studios’ 2021 Disney+ Day Special,Movie,2021,Movies,Disney+,2021-11-12,tt16045628,5.9,162,N/A,N/A
529,Enchanted,Movie,2007,Comedy,Disney+,2021-11-12,tt0461770,7.1,"216,554","$127,807,262",N/A
530,Limitless with Chris Hemsworth,Movie,2021,Lifestyle,Disney+,2021-11-12,,,,,
531,America the Beautiful,Movie,2021,Animals & Nature,Disney+,2021-11-12,tt1040007,6.8,478,"$76,173",N/A
532,Baymax!,Movie,2021,Animation,Disney+,2021-11-12,tt13622958,7.2,"8,597",,
533,Ciao Alberto,Movie,2021,Animation,Disney+,2021-11-12,tt15476620,6.9,"8,413",N/A,N/A
534,Disney Fancy Nancy,TV Show,2018,Animation,Disney+,2021-11-12,,,,,
535,Disney Intertwined,TV Show,2021,Comedy,Disney+,2021-11-12,tt27512578,N/A,29,N/A,N/A
536,Shang-Chi and The Legend of The Ten Rings,Movie,2021,Action-Adventure,Disney+,2021-11-12,tt9376612,7.4,"435,548","$224,543,292",N/A
537,Feast,Movie,2014,Animation,Disney+,2021-11-12,tt0426459,6.2,"33,820","$56,131",N/A
538,Get a Horse!,Movie,2013,Action-Adventure,Disney+,2021-11-12,tt2980764,7.5,"5,578",N/A,N/A
539,Home Sweet Home Alone,Movie,2021,Comedy,Disney+,2021-11-12,tt11012066,3.6,"20,293",N/A,N/A
540,Jungle Cruise,Movie,2021,Action-Adventure,Disney+,2021-11-12,tt0870154,6.6,"211,387","$116,987,516",N/A
541,Frozen Fever,Movie,2015,Animation,Disney+,2021-11-12,tt4007502,6.8,"17,565",N/A,N/A
542,Santa Buddies: The Legend of Santa Paws,Movie,2009,Comedy,Disney+,2021-11-05,,,,,
543,X-Men: First Class,Movie,2011,Action-Adventure,Disney+,2021-11-05,tt1270798,7.7,"723,658","$146,408,305",N/A
544,The Search for Santa Paws,Movie,2010,Drama,Disney+,2021-11-05,tt1544572,5.4,"2,437",N/A,N/A
545,Snow Buddies,Movie,2008,Action-Adventure,Disney+,2021-11-05,tt1079448,5.2,"3,741",N/A,N/A
546,Space Buddies,Movie,2009,Action-Adventure,Disney+,2021-11-05,tt1164647,4.3,"2,423",N/A,N/A
547,Prep & Landing: Operation Secret Santa,Movie,2010,Animation,Disney+,2021-11-05,,,,,
548,Jingle All the Way 2,Movie,2014,Comedy,Disney+,2021-11-05,tt3486392,3.9,"2,049",N/A,N/A
549,Alvin and the Chipmunks: Chipwrecked,Movie,2011,Comedy,Disney+,2021-11-05,tt1615918,4.4,"39,406","$133,110,742",N/A
550,Jingle All The Way,Movie,1996,Comedy,Disney+,2021-11-05,tt0116705,5.7,"115,889","$60,592,389",N/A
551,Disney Amphibia,TV Show,2018,Animation,Disney+,2021-11-03,,,,,
552,Photo Ark,TV Show,2017,Animals & Nature,Disney+,2021-11-03,tt7181320,8.2,71,,
553,Storm Rising,TV Show,2021,Action-Adventure,Disney+,2021-11-03,tt15681488,7.4,115,,
554,Bob Ballard: An Explorer's Life,Movie,2021,Biographical,Disney+,2021-10-29,tt15111904,N/A,46,N/A,N/A
555,"McFarland, USA",Movie,2015,Drama,Disney+,2021-10-29,tt2097298,7.4,"42,009","$44,482,410",N/A
556,Rookie of the Year,Movie,1993,Comedy,Disney+,2021-10-22,tt0107985,6.1,"30,850","$53,615,089",N/A
557,Thumbelina,Movie,1994,Animation,Disney+,2021-10-22,tt0111419,6.2,"18,566","$11,373,501",N/A
558,The Wild Life of Dr. Ole,TV Show,2021,Animals & Nature,Disney+,2021-10-20,tt14232200,7.8,36,,
559,PJ Masks,TV Show,2015,Action-Adventure,Disney+,2021-10-20,tt4148744,5.3,"1,567",,
560,Lost Cities with Albert Lin: The Great Flood,Movie,2021,Documentary,Disney+,2021-10-15,,,,,
561,Megacity of the Maya Warriors,Movie,2021,Documentary,Disney+,2021-10-15,,,,,
562,Apollo: Back To The Moon,TV Show,2019,Docuseries,Disney+,2021-10-13,tt8781928,6.6,96,N/A,N/A
563,Secrets Of The Zoo: Down Under,TV Show,2020,Animals & Nature,Disney+,2021-10-13,tt15313408,N/A,48,,
564,Secrets of the Zoo: North Carolina,TV Show,2020,Reality,Disney+,2021-10-13,tt13528684,7.8,71,,
565,The Wizard of Paws,TV Show,2021,Animals & Nature,Disney+,2021-10-13,tt13897634,9.3,77,,
566,Zombies: Addison's Moonstone Mystery,TV Show,2020,Animation,Disney+,2021-10-13,tt15379964,N/A,N/A,N/A,N/A
567,Just Beyond,TV Show,2021,Anthology,Disney+,2021-10-13,tt12286434,6.2,"2,040",,
568,Just Roll With It: You Decide Live!,Movie,2019,Comedy,Disney+,2021-10-08,,,,,
569,Mickey's Tale of Two Witches,Movie,2021,Animation,Disney+,2021-10-08,tt15470224,6.0,185,N/A,N/A
570,Muppets Haunted Mansion,Movie,2021,Comedy,Disney+,2021-10-08,tt14602326,6.3,"8,103",N/A,N/A
571,The Most Magical Story on Earth: 50 Years of Walt Disney World,Movie,2021,Family,Disney+,2021-10-08,tt15534640,N/A,173,N/A,N/A
572,Under Wraps,Movie,2021,Action-Adventure,Disney+,2021-10-08,tt0128801,6.5,"3,357",N/A,N/A
573,Fauci,Movie,2021,Biographical,Disney+,2021-10-06,tt13984924,6.5,"12,757",N/A,N/A
574,The Ghost and Molly McGee,TV Show,2021,Animation,Disney+,2021-10-06,tt10684374,7.5,"1,796",,
575,IMPACT with Gal Gadot,TV Show,2021,Docuseries,Disney+,2021-10-06,tt14376656,4.3,129,,
576,Drain the Oceans,TV Show,2017,Docuseries,Disney+,2021-10-06,tt8676618,7.5,712,,
577,Drain The Oceans: The Mississippi River & Arctic War,TV Show,2021,Docuseries,Disney+,2021-10-06,,,,,
578,Among the Stars,TV Show,2021,Docuseries,Disney+,2021-10-06,tt15428794,7.8,296,,
579,Black Widow,Movie,2021,Action-Adventure,Disney+,2021-10-06,tt3480822,6.7,"423,439","$183,651,655",N/A
580,Alvin and the Chipmunks,Movie,2007,Animation,Disney+,2021-10-01,tt0952640,5.2,"94,302","$217,326,974",N/A
581,Alvin and the Chipmunks: The Road Chip,Movie,2015,Comedy,Disney+,2021-10-01,tt2974918,4.9,"22,383","$85,886,987",N/A
582,LEGO Star Wars Terrifying Tales,Movie,2021,Action-Adventure,Disney+,2021-10-01,tt15164924,6.1,"2,730",N/A,N/A
583,Maleficent,Movie,2014,Action-Adventure,Disney+,2021-10-01,tt1587310,6.9,"400,091","$241,410,378",N/A
584,The Scariest Story Ever: A Mickey Mouse Halloween Spooktacular,Movie,2017,Animation,Disney+,2021-10-01,,,,,
585,Rolie Polie Olie,TV Show,1998,Animation,Disney+,2021-09-29,tt0172049,6.3,"3,256",,
586,The Simpsons,TV Show,1989,Animation,Disney+,2021-09-29,tt0096697,8.7,"435,879",,
587,The Hatcher Family Dairy,TV Show,2021,Animals & Nature,Disney+,2021-09-29,tt15058696,8.8,90,,
588,Star Wars Galaxy of Sounds,TV Show,2021,Animation,Disney+,2021-09-29,tt15516280,6.9,412,,
589,Ready for Preschool,TV Show,2019,Kids,Disney+,2021-09-29,tt13689142,N/A,14,,
590,Great Barrier Reef,TV Show,2020,Animals & Nature,Disney+,2021-09-29,tt2185885,8.3,781,,
591,Disney Vampirina,TV Show,2017,Animation,Disney+,2021-09-29,,,,,
592,Disney's Magic Bake-Off,TV Show,2021,Family,Disney+,2021-09-29,tt14539670,6.5,84,,
593,A Spark Story,Movie,2021,Documentary,Disney+,2021-09-24,tt11963126,N/A,200,N/A,N/A
594,Spooky Buddies,Movie,2011,Comedy,Disney+,2021-09-24,tt1792131,4.6,"1,719",N/A,N/A
595,The Fault in Our Stars,Movie,2014,Coming of Age,Disney+,2021-09-24,tt2582846,7.7,"399,879","$124,872,350",N/A
596,Dog: Impossible,TV Show,2019,Animals & Nature,Disney+,2021-09-22,tt10981266,7.6,163,,
597,Spidey And His Amazing Friends,TV Show,2021,Action-Adventure,Disney+,2021-09-22,tt10862280,5.8,983,,
598,Star Wars: Visions,TV Show,2021,Action-Adventure,Disney+,2021-09-22,tt13622982,7.0,"23,600",,
599,Flooded Tombs of the Nile,Movie,2021,Documentary,Disney+,2021-09-17,tt15286970,6.4,128,N/A,N/A
600,Smoky Mountain Park Rangers,Movie,2021,Animals & Nature,Disney+,2021-09-17,tt21987160,N/A,20,N/A,N/A
601,Nona,Movie,2021,Animation,Disney+,2021-09-17,tt15088994,6.5,910,N/A,N/A
602,Jade Eyed Leopard,Movie,2020,Animals & Nature,Disney+,2021-09-17,,,,,
603,Disney's Broadway Hits at London's Royal Albert Hall,Movie,2016,Concert Film,Disney+,2021-09-17,,,,,
604,Descendants: Royal Wedding,Movie,2021,Animation,Disney+,2021-09-17,,,,,
605,Confessions of a Shopaholic,Movie,2009,Comedy,Disney+,2021-09-17,tt1093908,5.8,"82,799","$44,277,350",N/A
606,Life Below Zero,TV Show,2012,Action-Adventure,Disney+,2021-09-15,tt2964642,7.9,"2,237",,
607,Miraculous: Tales Of Ladybug & Cat Noir,TV Show,2015,Action-Adventure,Disney+,2021-09-15,tt2580046,7.5,"15,341",,
608,Unknown Waters with Jeremy Wade,TV Show,2021,Animals & Nature,Disney+,2021-09-15,tt17890420,N/A,68,,
609,Far Away From Raven’s Home,Movie,2021,Comedy,Disney+,2021-09-10,,,,,
610,Pirates of the Caribbean: On Stranger Tides,Movie,2011,Action-Adventure,Disney+,2021-09-10,tt1298650,6.6,"560,613","$241,071,802",N/A
611,Twenty Something,Movie,2021,Animation,Disney+,2021-09-10,tt14023676,7.1,"1,098",N/A,N/A
612,"Doogie Kamealoha, M.D.",TV Show,2021,Comedy,Disney+,2021-09-08,tt12225230,7.0,"3,300",,
613,"Mira, Royal Detective",TV Show,2020,Animation,Disney+,2021-09-08,tt9357248,7.4,359,,
614,Pepper Ann,TV Show,1997,Animation,Disney+,2021-09-08,tt0128890,7.1,"4,004",,
615,The Incredible Dr. Pol,TV Show,2011,Animals & Nature,Disney+,2021-09-08,tt2136396,8.6,"2,116",,
616,X-Men: Dark Phoenix,Movie,2019,Action-Adventure,Disney+,2021-09-03,tt10440726,6.5,41,N/A,N/A
617,Tomorrowland,Movie,2015,Action-Adventure,Disney+,2021-09-03,tt1964418,6.4,"190,813","$93,436,322",N/A
618,Happier Than Ever: A Love Letter to Los Angeles,Movie,2021,Concert Film,Disney+,2021-09-03,tt15094392,7.3,"1,697",N/A,N/A
619,Dug Days,TV Show,2021,Animation,Disney+,2021-09-01,tt13624054,8.0,"5,425",,
620,Alaska Animal Rescue,TV Show,2019,Animals & Nature,Disney+,2021-09-01,tt12188528,8.5,70,,
621,Dan in Real Life,Movie,2007,Comedy,Disney+,2021-08-27,tt0480242,6.8,"106,712","$47,642,963",N/A
622,Disney Princess Remixed - An Ultimate Princess Celebration,Movie,2021,Family,Disney+,2021-08-27,tt14993556,4.9,84,N/A,N/A
623,Marvel One-Shot: All Hail the King,Movie,2014,Comedy,Disney+,2021-08-27,tt3438640,7.4,"8,120",N/A,N/A
624,Underdog,Movie,2007,Action-Adventure,Disney+,2021-08-27,tt0467110,4.8,"22,677","$43,760,605",N/A
625,Cruella,Movie,2021,Crime,Disney+,2021-08-27,tt3228774,7.3,"264,118","$86,103,234",N/A
626,Dr. K's Exotic Animal ER,TV Show,2014,Animals & Nature,Disney+,2021-08-25,tt3986852,8.2,427,,
627,Gigantosaurus,TV Show,2018,Action-Adventure,Disney+,2021-08-25,tt9636800,6.7,234,,
628,Life Below Zero: Next Generation,TV Show,2020,Action-Adventure,Disney+,2021-08-25,tt13049144,5.6,314,,
629,Eragon,Movie,2006,Action-Adventure,Disney+,2021-08-20,tt0449010,5.1,"130,303","$75,030,163",N/A
630,Growing Up Animal,TV Show,2021,Animals & Nature,Disney+,2021-08-18,tt13891272,8.0,156,,
631,Aquamarine,Movie,2006,Comedy,Disney+,2021-08-13,tt0429591,5.4,"44,966","$18,597,342",N/A
632,X-Men,Movie,2000,Action-Adventure,Disney+,2021-08-13,tt0120903,7.3,"646,262","$157,299,718",N/A
633,Fantastic Four,Movie,2005,Action-Adventure,Disney+,2021-08-13,tt0120667,5.7,"343,749","$154,696,080",N/A
634,America's Funniest Home Videos: Animal Edition,TV Show,2021,Reality,Disney+,2021-08-11,,,,,
635,Disney Presents Goofy in How to Stay at Home,TV Show,2021,Animation,Disney+,2021-08-11,,,,,
636,Gabby Duran And The Unsittables,TV Show,2018,Comedy,Disney+,2021-08-11,tt12416372,N/A,9,,
637,What If...?,TV Show,2021,Action-Adventure,Disney+,2021-08-11,tt10168312,7.4,"142,298",,
638,Chicken Squad,TV Show,2021,Animation,Disney+,2021-08-11,tt11204188,5.7,174,,
639,Beverly Hills Chihuahua 2,Movie,2011,Action-Adventure,Disney+,2021-08-06,tt1482393,4.2,"3,568",N/A,N/A
640,Beverly Hills Chihuahua 3: Viva La Fiesta!,Movie,2012,Comedy,Disney+,2021-08-06,tt2224075,4.4,"1,796",N/A,N/A
641,Killer Shark vs Killer Whale,Movie,2021,Animals & Nature,Disney+,2021-08-06,tt14811958,6.4,42,N/A,N/A
642,Mrs. Doubtfire,Movie,1993,Comedy,Disney+,2021-08-06,tt0107614,7.1,"290,021","$219,195,243",N/A
643,Cesar Millan: Better Human Better Dog,TV Show,2021,Animals & Nature,Disney+,2021-08-04,tt15083978,8.3,287,,
644,Walt Disney Animation Studios: Short Circuit Experimental Films,TV Show,2020,Animation,Disney+,2021-08-04,,,,,
645,Built for Mars: The Perseverance Rover,Movie,2021,Documentary,Disney+,2021-07-30,tt13932270,N/A,97,N/A,N/A
646,Garfield,Movie,2004,Comedy,Disney+,2021-07-30,tt6585312,8.5,144,N/A,N/A
647,Critter Fixers: Country Vets,TV Show,2020,Animals & Nature,Disney+,2021-07-28,tt11929804,8.8,241,,
648,Mickey Mouse Funhouse,TV Show,2021,Animation,Disney+,2021-07-28,tt13262134,5.5,335,,
649,Minnie's Bow-Toons: Party Palace Pals,TV Show,2021,Animation,Disney+,2021-07-28,,,,,
650,Turning the Tables with Robin Roberts,TV Show,2021,Talk Show,Disney+,2021-07-28,tt14598810,6.3,84,,
651,Chip 'n' Dale: Park Life,TV Show,2021,Animation,Disney+,2021-07-28,tt10516496,6.0,507,,
652,Disney Junior T.O.T.S.,TV Show,2018,Animation,Disney+,2021-07-28,,,,,
653,Stuntman,Movie,2021,Documentary,Disney+,2021-07-23,tt6539830,6.6,419,N/A,N/A
654,Walking with Dinosaurs: The Movie,Movie,2013,Action-Adventure,Disney+,2021-07-23,,,,,
655,What the Shark?,Movie,2020,Animals & Nature,Disney+,2021-07-23,,,,,
656,Shark vs. Whale,Movie,2020,Animals & Nature,Disney+,2021-07-23,tt12820178,N/A,68,N/A,N/A
657,Shark vs. Surfer,Movie,2020,Animals & Nature,Disney+,2021-07-23,tt13161852,6.1,33,N/A,N/A
658,Playing with Sharks,Movie,2021,Animals & Nature,Disney+,2021-07-23,tt11226258,7.5,622,N/A,N/A
659,Ice Age: The Meltdown,Movie,2006,Animation,Disney+,2021-07-23,tt0438097,6.8,"296,507","$195,330,621",N/A
660,Behind the Attraction,TV Show,2021,Docuseries,Disney+,2021-07-21,tt11069436,7.7,"1,190",,
661,Disney The Owl House,TV Show,2020,Action-Adventure,Disney+,2021-07-21,,,,,
662,Meet Spidey and His Amazing Friends (Shorts),TV Show,2021,Action-Adventure,Disney+,2021-07-21,,,,,
663,Mission Force One,TV Show,2017,Action-Adventure,Disney+,2021-07-21,,,,,
664,Turner & Hooch,TV Show,2021,Action-Adventure,Disney+,2021-07-21,tt0098536,6.2,"76,052","$71,079,915",N/A
665,We Bought a Zoo,Movie,2011,Animals & Nature,Disney+,2021-07-16,tt1389137,7.0,"150,584","$75,624,550",N/A
666,World's Most Dangerous Shark?,Movie,2021,Animals & Nature,Disney+,2021-07-16,tt14811630,6.1,40,,
667,World's Biggest Bullshark,Movie,2021,Animals & Nature,Disney+,2021-07-16,,,,,
668,Shark Attack Investigation: The Paige Winter Story,Movie,2021,Animals & Nature,Disney+,2021-07-16,tt14811754,N/A,52,,
669,Sharkcano,Movie,2020,Animals & Nature,Disney+,2021-07-16,tt21300912,N/A,22,N/A,N/A
670,Most Wanted Sharks,Movie,2020,Animals & Nature,Disney+,2021-07-16,tt27870540,N/A,9,N/A,N/A
671,Secrets of the Bull Shark,Movie,2020,Animals & Nature,Disney+,2021-07-16,tt13130602,N/A,29,N/A,N/A
672,Shark Attack Files,TV Show,2021,Animals & Nature,Disney+,2021-07-16,tt14811706,N/A,37,,
673,So Random!,TV Show,2011,Comedy,Disney+,2021-07-14,tt1934818,4.5,"2,560",,
674,"Miraculous World: Shanghai, The Legend of Ladydragon",Movie,2021,Animation,Disney+,2021-07-09,,,,,
675,Orca vs. Great White,Movie,2021,Animals & Nature,Disney+,2021-07-09,tt14811196,5.5,129,N/A,N/A
676,Rogue Shark?,Movie,2021,Animals & Nature,Disney+,2021-07-09,tt14791580,6.6,64,N/A,N/A
677,Shark Beach with Chris Hemsworth,Movie,2021,Animals & Nature,Disney+,2021-07-09,tt12833014,6.6,561,N/A,N/A
678,Shark Gangs,Movie,2021,Animals & Nature,Disney+,2021-07-09,tt14811278,6.5,47,N/A,N/A
679,The Croc That Ate Jaws,Movie,2021,Animals & Nature,Disney+,2021-07-09,tt21397116,N/A,6,N/A,N/A
680,When Sharks Attack,TV Show,2013,Reality,Disney+,2021-07-09,tt3097686,6.0,146,,
681,Flicka,Movie,2006,Animals & Nature,Disney+,2021-07-09,tt0434215,6.0,"8,455","$21,000,147",N/A
682,"The Good, The Bart, and The Loki",Movie,2021,Animation,Disney+,2021-07-07,tt14957270,6.1,"4,218",N/A,N/A
683,Monsters at Work,TV Show,2021,Animation,Disney+,2021-07-07,tt8610082,7.0,"8,429",,
684,Breaking Bobby Bones,TV Show,2021,Action-Adventure,Disney+,2021-07-07,tt14760138,N/A,62,,
685,Mickey Mouse Mixed-Up Adventures,TV Show,2019,Animation,Disney+,2021-07-07,tt11130978,7.1,66,,
686,Disney Raven's Home,TV Show,2016,Comedy,Disney+,2021-07-02,,,,,
687,The Sandlot,Movie,1993,Comedy,Disney+,2021-07-02,tt0108037,7.8,"102,303","$32,950,136",N/A
688,The Sandlot 2,Movie,2005,Comedy,Disney+,2021-07-02,tt0418131,4.5,"4,944",N/A,N/A
689,Adventures in Babysitting,Movie,1987,Action-Adventure,Disney+,2021-06-25,tt0092513,6.9,"48,934","$34,368,475",N/A
690,Running Wild with Bear Grylls,TV Show,2019,Action-Adventure,Disney+,2021-06-25,tt3816666,7.6,"2,998",,
691,The Mysterious Benedict Society,TV Show,2021,Action-Adventure,Disney+,2021-06-25,tt11875316,7.6,"5,588",,
692,Wolfgang,Movie,2021,Biographical,Disney+,2021-06-25,tt11146690,6.9,448,N/A,N/A
693,Star Wars Vintage: Droids,TV Show,1985,Action-Adventure,Disney+,2021-06-18,,,,,
694,Dino Ranch,TV Show,2021,Animation,Disney+,2021-06-18,tt13858416,5.4,285,,
695,Luca,Movie,2021,Animation,Disney+,2021-06-18,tt12801262,7.4,"194,295","$1,324,302",N/A
696,Disney Just Roll With It,TV Show,2018,Comedy,Disney+,2021-06-18,,,,,
697,"Heartland Docs, DVM",TV Show,2019,Animals & Nature,Disney+,2021-06-18,tt11783490,8.8,186,,
698,Strange Magic,Movie,2015,Action-Adventure,Disney+,2021-06-11,tt4191054,5.7,"12,202","$12,429,583",N/A
699,The Happiest Millionaire,Movie,1967,Biographical,Disney+,2021-06-11,tt0061749,6.5,"2,374",N/A,N/A
700,The Pacifier,Movie,2005,Action-Adventure,Disney+,2021-06-11,tt0395699,5.6,"100,891","$113,086,868",N/A
701,Zenimation,TV Show,2020,Animation,Disney+,2021-06-11,tt12372034,7.4,500,,
702,Puppy Dog Pals,TV Show,2016,Animation,Disney+,2021-06-11,tt6688750,6.8,"1,256",,
703,Loki,TV Show,2021,Action-Adventure,Disney+,2021-06-09,tt9140554,8.2,"410,225",,
704,X-Men Origins: Wolverine,Movie,2009,Action-Adventure,Disney+,2021-06-04,tt0458525,6.5,"530,298","$179,883,157",N/A
705,Ice Age: Dawn Of The Dinosaurs,Movie,2009,Animation,Disney+,2021-06-04,tt1080016,6.9,"264,077","$196,573,705",N/A
706,Raya and the Last Dragon,Movie,2021,Action-Adventure,Disney+,2021-06-04,tt5109280,7.3,"171,115","$54,723,032",N/A
707,Us Again,Movie,2021,Animation,Disney+,2021-06-04,tt14062858,7.8,"7,331",N/A,N/A
708,Red Tails,Movie,2012,Action-Adventure,Disney+,2021-06-04,tt0485985,5.9,"37,078","$49,876,377",N/A
709,MUPPET BABIES,TV Show,2017,Animation,Disney+,2021-06-04,tt0086764,7.5,"5,545",,
710,Gordon Ramsay: Uncharted,TV Show,2018,Action-Adventure,Disney+,2021-06-04,tt9165706,7.7,"1,773",,
711,The Last of the Chupacabras,Movie,2021,Fantasy,Disney+,2021-05-28,,,,,
712,Wicked Tuna,TV Show,2016,Action-Adventure,Disney+,2021-05-28,tt2191567,6.5,"1,065",,
713,The Little Prince(ss),Movie,2021,Drama,Disney+,2021-05-28,,,,,
714,Growing Fangs,Movie,2021,Coming of Age,Disney+,2021-05-28,tt15090776,6.0,131,N/A,N/A
715,Let's Be Tigers,Movie,2021,Drama,Disney+,2021-05-28,,,,,
716,American Eid,Movie,2021,Drama,Disney+,2021-05-28,,,,,
717,Dinner Is Served,Movie,2021,Coming of Age,Disney+,2021-05-28,tt2071447,7.1,10,N/A,N/A
718,Kingdom of the Polar Bears,TV Show,2021,Animals & Nature,Disney+,2021-05-28,tt19304264,N/A,7,,
719,Disney Sydney To The Max,TV Show,2018,Comedy,Disney+,2021-05-28,,,,,
